task_type,task_id,difficulty,model,strain_true,strain_pred,resistance_true,resistance_pred,strain_error,resistance_error,normalized_error,score,fatigue_true,fatigue_pred,fatigue_error,horizon,mean_strain_error,mean_resistance_error
forward,F_easy_008,easy,Last-value baseline,0.18770047378305596,0.18770047378305596,145.89759664541342,140.2376580336388,0.0,5.659938611774606,0.22639754447098426,0.8153962836180967,,,,,,
forward,F_easy_008,easy,Curve-fit baseline,0.18770047378305596,0.18770047378305596,145.89759664541342,144.69196740516847,0.0,1.2056292402449458,0.04822516960979783,0.9539935015796753,,,,,,
forward,F_easy_008,easy,Oracle simulator,0.18770047378305596,0.18770047378305596,145.89759664541342,145.89759664541342,0.0,0.0,0.0,1.0,,,,,,
forward,F_easy_009,easy,Random baseline,0.08539831732488459,0.0046643353927629414,121.5952770062562,170.23402244174903,0.08073398193212165,48.63874543549284,3.5602294560621464,0.2192872112324631,,,,,,
forward,F_easy_009,easy,Last-value baseline,0.08539831732488459,0.08539831732488459,121.5952770062562,112.78594319656722,0.0,8.80933380968898,0.3523733523875592,0.7394407751635607,,,,,,
forward,F_easy_009,easy,Curve-fit baseline,0.08539831732488459,0.08539831732488459,121.5952770062562,120.48949641387183,0.0,1.105780592384363,0.04423122369537452,0.9576423088184942,,,,,,
forward,F_easy_009,easy,Oracle simulator,0.08539831732488459,0.08539831732488459,121.5952770062562,121.5952770062562,0.0,0.0,0.0,1.0,,,,,,
forward,F_easy_010,easy,Random baseline,0.23905005217033187,0.33920482934898083,152.8002270883293,86.71355303716669,0.10015477717864896,66.08667405116262,4.6465625056194835,0.17709889848997432,,,,,,
forward,F_easy_010,easy,Last-value baseline,0.23905005217033187,0.23905005217033187,152.8002270883293,146.62585268699527,0.0,6.174374401334035,0.24697497605336138,0.8019407118857911,,,,,,
forward,F_easy_010,easy,Curve-fit baseline,0.23905005217033187,0.23905005217033187,152.8002270883293,151.85178646082605,0.0,0.9484406275032597,0.03793762510013039,0.9634490318274467,,,,,,
forward,F_easy_010,easy,Oracle simulator,0.23905005217033187,0.23905005217033187,152.8002270883293,152.8002270883293,0.0,0.0,0.0,1.0,,,,,,
forward,F_easy_011,easy,Random baseline,0.0,0.03189748784942057,106.14571917026862,140.7583212593288,0.03189748784942057,34.612602089060175,2.0224538405508183,0.33085699658452283,,,,,,
forward,F_easy_011,easy,Last-value baseline,0.0,0.0,106.14571917026862,116.05864922818655,0.0,9.912930057917933,0.39651720231671733,0.7160670834137058,,,,,,
forward,F_easy_011,easy,Curve-fit baseline,0.0,0.0,106.14571917026862,104.94895817345746,0.0,1.1967609968111645,0.04787043987244658,0.9543164516805401,,,,,,
forward,F_easy_011,easy,Oracle simulator,0.0,0.0,106.14571917026862,106.14571917026862,0.0,0.0,0.0,1.0,,,,,,
forward,F_easy_012,easy,Random baseline,0.2768712916445823,0.27257890631262266,160.6976973554598,266.93095060659215,0.004292385331959636,106.23325325113234,4.335177836684486,0.18743517659787026,,,,,,
forward,F_easy_012,easy,Last-value baseline,0.2768712916445823,0.2768712916445823,160.6976973554598,154.87989287144302,0.0,5.81780448401679,0.2327121793606716,0.8112193720018532,,,,,,
forward,F_easy_012,easy,Curve-fit baseline,0.2768712916445823,0.2768712916445823,160.6976973554598,160.55296527640073,0.0,0.14473207905908225,0.0057892831623632904,0.9942440397215598,,,,,,
forward,F_easy_012,easy,Oracle simulator,0.2768712916445823,0.2768712916445823,160.6976973554598,160.6976973554598,0.0,0.0,0.0,1.0,,,,,,
forward,F_easy_013,easy,Random baseline,0.1278816105980719,0.08112922138163753,131.10046405313813,281.36086391358066,0.046752389216434376,150.26039986044253,6.945463778746388,0.12585797731215345,,,,,,
forward,F_easy_013,easy,Last-value baseline,0.1278816105980719,0.1278816105980719,131.10046405313813,125.78784205275679,0.0,5.312622000381339,0.21250488001525356,0.8247389486691549,,,,,,
forward,F_easy_013,easy,Curve-fit baseline,0.1278816105980719,0.1278816105980719,131.10046405313813,129.10913128271818,0.0,1.9913327704199446,0.07965331081679779,0.9262232514652902,,,,,,
forward,F_easy_013,easy,Oracle simulator,0.1278816105980719,0.1278816105980719,131.10046405313813,131.10046405313813,0.0,0.0,0.0,1.0,,,,,,
forward,F_easy_014,easy,Random baseline,0.03788017511959713,0.1931167239026809,110.29930400053404,159.88109393252927,0.15523654878308377,49.58178993199523,5.088002572941484,0.16425748642823573,,,,,,
forward,F_easy_014,easy,Last-value baseline,0.03788017511959713,0.03788017511959713,110.29930400053404,116.45502867000762,0.0,6.155724669473585,0.24622898677894342,0.8024207514099336,,,,,,
forward,F_easy_014,easy,Curve-fit baseline,0.03788017511959713,0.03788017511959713,110.29930400053404,111.21686692529576,0.0,0.9175629247617252,0.03670251699046901,0.9645968670964397,,,,,,
forward,F_easy_014,easy,Oracle simulator,0.03788017511959713,0.03788017511959713,110.29930400053404,110.29930400053404,0.0,0.0,0.0,1.0,,,,,,
forward,F_easy_015,easy,Random baseline,0.09067829721194631,0.11544958998452835,124.56292349045226,210.1376153676022,0.02477129277258204,85.57469187714993,3.918413530537638,0.20331759291713902,,,,,,
forward,F_easy_015,easy,Last-value baseline,0.09067829721194631,0.09067829721194631,124.56292349045226,131.01065906570395,0.0,6.447735575251684,0.25790942301006736,0.7949697980694725,,,,,,
forward,F_easy_015,easy,Curve-fit baseline,0.09067829721194631,0.09067829721194631,124.56292349045226,123.46239628768511,0.0,1.1005272027671538,0.04402108811068615,0.957835058494509,,,,,,
forward,F_easy_015,easy,Oracle simulator,0.09067829721194631,0.09067829721194631,124.56292349045226,124.56292349045226,0.0,0.0,0.0,1.0,,,,,,
forward,F_easy_016,easy,Random baseline,0.08960000000000001,0.3434434320777047,123.51158249049216,191.6938417723949,0.2538434320777047,68.18225928190274,7.804159012830203,0.11358268274604208,,,,,,
forward,F_easy_016,easy,Last-value baseline,0.08960000000000001,0.08960000000000001,123.51158249049216,113.8509416682522,0.0,9.660640822239955,0.3864256328895982,0.7212792206645754,,,,,,
forward,F_easy_016,easy,Curve-fit baseline,0.08960000000000001,0.08960000000000001,123.51158249049216,118.01894643663812,0.0,5.492636053854042,0.21970544215416168,0.8198700812827949,,,,,,
forward,F_easy_016,easy,Oracle simulator,0.08960000000000001,0.08960000000000001,123.51158249049216,123.51158249049216,0.0,0.0,0.0,1.0,,,,,,
forward,F_easy_017,easy,Random baseline,0.0888655991049919,0.0890618732775474,123.8487112254843,82.74014179350031,0.00019627417255550783,41.10856943198398,1.6482682607304695,0.37760525050591776,,,,,,
forward,F_easy_017,easy,Last-value baseline,0.0888655991049919,0.0888655991049919,123.8487112254843,134.00259794723408,0.0,10.153886721749785,0.40615546886999143,0.7111589167331659,,,,,,
forward,F_easy_017,easy,Curve-fit baseline,0.0888655991049919,0.0888655991049919,123.8487112254843,122.3988199388722,0.0,1.4498912866121003,0.057995651464484016,0.9451834689639735,,,,,,
forward,F_easy_017,easy,Oracle simulator,0.0888655991049919,0.0888655991049919,123.8487112254843,123.8487112254843,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_018,medium,Random baseline,0.08190517710078529,0.3648289970215784,134.76679538560248,307.44514242806923,0.2829238199207931,172.67834704246675,12.565610280114532,0.07371581368999472,,,,,,
forward,F_medium_018,medium,Last-value baseline,0.08190517710078529,0.08190517710078529,134.76679538560248,142.8967152803284,0.0,8.12991989472593,0.3251967957890372,0.7546049033453848,,,,,,
forward,F_medium_018,medium,Curve-fit baseline,0.08190517710078529,0.08190517710078529,134.76679538560248,128.89505005569197,0.0,5.87174532991051,0.23486981319642042,0.8098019639912749,,,,,,
forward,F_medium_018,medium,Oracle simulator,0.08190517710078529,0.08190517710078529,134.76679538560248,134.76679538560248,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_019,medium,Random baseline,0.04877544365384271,0.006201119928440946,122.77500592482924,93.09233905561985,0.042574323725401764,29.6826668692094,2.0387931492764113,0.3290780092215612,,,,,,
forward,F_medium_019,medium,Last-value baseline,0.04877544365384271,0.04877544365384271,122.77500592482924,113.0724582076608,0.0,9.702547717168443,0.3881019086867377,0.720408201834464,,,,,,
forward,F_medium_019,medium,Curve-fit baseline,0.04877544365384271,0.04877544365384271,122.77500592482924,120.27303580881855,0.0,2.501970116010696,0.10007880464042784,0.9090257859543619,,,,,,
forward,F_medium_019,medium,Oracle simulator,0.04877544365384271,0.04877544365384271,122.77500592482924,122.77500592482924,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_020,medium,Random baseline,0.2221534195422615,0.04235190250198593,180.71981349051111,207.62581581320651,0.17980151704027558,26.9060023226954,4.672270433713328,0.1762962488629715,,,,,,
forward,F_medium_020,medium,Last-value baseline,0.2221534195422615,0.2221534195422615,180.71981349051111,180.16705420277512,0.0,0.552759287735995,0.0221103715094398,0.9783679217766009,,,,,,
forward,F_medium_020,medium,Curve-fit baseline,0.2221534195422615,0.2221534195422615,180.71981349051111,176.72153860812043,0.0,3.998274882390689,0.15993099529562754,0.8621202503043153,,,,,,
forward,F_medium_020,medium,Oracle simulator,0.2221534195422615,0.2221534195422615,180.71981349051111,180.71981349051111,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_021,medium,Random baseline,0.04428193608165355,0.3633687618371175,120.42445316043599,137.11464690192966,0.319086825755464,16.690193741493673,7.049344264769027,0.12423372228926462,,,,,,
forward,F_medium_021,medium,Last-value baseline,0.04428193608165355,0.04428193608165355,120.42445316043599,132.87985218546385,0.0,12.455399025027859,0.49821596100111437,0.6674605170617698,,,,,,
forward,F_medium_021,medium,Curve-fit baseline,0.04428193608165355,0.04428193608165355,120.42445316043599,117.63650803618197,0.0,2.7879451242540227,0.11151780497016091,0.8996706985065753,,,,,,
forward,F_medium_021,medium,Oracle simulator,0.04428193608165355,0.04428193608165355,120.42445316043599,120.42445316043599,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_022,medium,Random baseline,0.21458739714237315,0.24819823095519725,196.02029148548553,292.1744868967721,0.03361083381282409,96.1541954112866,4.518384492707946,0.181212454717755,,,,,,
forward,F_medium_022,medium,Last-value baseline,0.21458739714237315,0.21458739714237315,196.02029148548553,204.77405953403516,0.0,8.753768048549631,0.35015072194198527,0.740658049318859,,,,,,
forward,F_medium_022,medium,Curve-fit baseline,0.21458739714237315,0.21458739714237315,196.02029148548553,195.04736429327866,0.0,0.9729271922068676,0.038917087688274704,0.9625407184563012,,,,,,
forward,F_medium_022,medium,Oracle simulator,0.21458739714237315,0.21458739714237315,196.02029148548553,196.02029148548553,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_023,medium,Random baseline,0.15266714417563254,0.2865375792809794,150.3712389252024,88.77823868825789,0.13387043510534685,61.593000236944505,5.141128711584717,0.1628365153971753,,,,,,
forward,F_medium_023,medium,Last-value baseline,0.15266714417563254,0.15266714417563254,150.3712389252024,139.33439497322897,0.0,11.036843951973424,0.44147375807893696,0.6937344467045363,,,,,,
forward,F_medium_023,medium,Curve-fit baseline,0.15266714417563254,0.15266714417563254,150.3712389252024,139.94225065951954,0.0,10.428988265682847,0.41715953062731387,0.7056368590749583,,,,,,
forward,F_medium_023,medium,Oracle simulator,0.15266714417563254,0.15266714417563254,150.3712389252024,150.3712389252024,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_024,medium,Random baseline,0.07929999999999998,0.08304314468493952,126.14778585496892,104.79468165961664,0.0037431446849395394,21.353104195352273,0.9289870615128817,0.5184067949194598,,,,,,
forward,F_medium_024,medium,Last-value baseline,0.07929999999999998,0.07929999999999998,126.14778585496892,129.9163283474555,0.0,3.7685424924865885,0.15074169969946355,0.869004747339188,,,,,,
forward,F_medium_024,medium,Curve-fit baseline,0.07929999999999998,0.07929999999999998,126.14778585496892,123.65388077902877,0.0,2.493905075940148,0.09975620303760593,0.909292438849563,,,,,,
forward,F_medium_024,medium,Oracle simulator,0.07929999999999998,0.07929999999999998,126.14778585496892,126.14778585496892,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_025,medium,Random baseline,0.0604,0.2849940774808762,130.00435097129963,163.2773859153104,0.22459407748087618,33.27303494401076,5.822802947377953,0.1465673283711508,,,,,,
forward,F_medium_025,medium,Last-value baseline,0.0604,0.0604,130.00435097129963,113.88131788896685,0.0,16.123033082332782,0.6449213232933113,0.607931811594424,,,,,,
forward,F_medium_025,medium,Curve-fit baseline,0.0604,0.0604,130.00435097129963,125.03158980524225,0.0,4.972761166057381,0.19891044664229526,0.8340906552283618,,,,,,
forward,F_medium_025,medium,Oracle simulator,0.0604,0.0604,130.00435097129963,130.00435097129963,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_026,medium,Random baseline,0.1761302976142902,0.3284678610789997,144.27276879033005,236.975788053391,0.15233756346470953,92.70301926306095,6.754872039816629,0.1289511928585795,,,,,,
forward,F_medium_026,medium,Last-value baseline,0.1761302976142902,0.1761302976142902,144.27276879033005,144.85954275243685,0.0,0.586773962106804,0.02347095848427216,0.9770672941037508,,,,,,
forward,F_medium_026,medium,Curve-fit baseline,0.1761302976142902,0.1761302976142902,144.27276879033005,141.74086329994486,0.0,2.531905490385185,0.10127621961540739,0.9080374044117874,,,,,,
forward,F_medium_026,medium,Oracle simulator,0.1761302976142902,0.1761302976142902,144.27276879033005,144.27276879033005,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_027,medium,Random baseline,0.24637240597219887,0.050333879332661806,183.04140189909626,117.39154247965453,0.19603852663953705,65.64985941944173,6.5467649095684095,0.13250710893778045,,,,,,
forward,F_medium_027,medium,Last-value baseline,0.24637240597219887,0.24637240597219887,183.04140189909626,168.76380101360257,0.0,14.277600885493683,0.5711040354197473,0.6364950871842379,,,,,,
forward,F_medium_027,medium,Curve-fit baseline,0.24637240597219887,0.24637240597219887,183.04140189909626,178.42468359963902,0.0,4.616718299457233,0.1846687319782893,0.8441178305855095,,,,,,
forward,F_medium_027,medium,Oracle simulator,0.24637240597219887,0.24637240597219887,183.04140189909626,183.04140189909626,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_028,medium,Random baseline,0.15137215274586846,0.20564998551060643,148.1294882239752,243.74844910727094,0.054277832764737965,95.61896088329576,4.9103150906265896,0.16919571709229866,,,,,,
forward,F_medium_028,medium,Last-value baseline,0.15137215274586846,0.15137215274586846,148.1294882239752,152.18785119679916,0.0,4.058362972823971,0.16233451891295886,0.860337522226581,,,,,,
forward,F_medium_028,medium,Curve-fit baseline,0.15137215274586846,0.15137215274586846,148.1294882239752,143.53452634861137,0.0,4.594961875363822,0.18379847501455288,0.8447383749060047,,,,,,
forward,F_medium_028,medium,Oracle simulator,0.15137215274586846,0.15137215274586846,148.1294882239752,148.1294882239752,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_029,medium,Random baseline,0.049300000000000004,0.2519002894388849,123.54238049099422,120.60531435388457,0.20260028943888486,2.937066137109653,4.169488434262083,0.19344273862230718,,,,,,
forward,F_medium_029,medium,Last-value baseline,0.049300000000000004,0.049300000000000004,123.54238049099422,131.3363857584205,0.0,7.794005267426286,0.31176021069705145,0.7623344509501578,,,,,,
forward,F_medium_029,medium,Curve-fit baseline,0.049300000000000004,0.049300000000000004,123.54238049099422,119.97588678263513,0.0,3.56649370835909,0.1426597483343636,0.8751511562892484,,,,,,
forward,F_medium_029,medium,Oracle simulator,0.049300000000000004,0.049300000000000004,123.54238049099422,123.54238049099422,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_030,medium,Random baseline,0.06074186638090516,0.3155430917151265,127.23762300250809,310.68587456973466,0.25480122533422134,183.44825156722658,12.43395456937349,0.0744382448843309,,,,,,
forward,F_medium_030,medium,Last-value baseline,0.06074186638090516,0.06074186638090516,127.23762300250809,140.05380682323036,0.0,12.816183820722273,0.512647352828891,0.6610926189305399,,,,,,
forward,F_medium_030,medium,Curve-fit baseline,0.06074186638090516,0.06074186638090516,127.23762300250809,124.01141428389712,0.0,3.2262087186109625,0.1290483487444385,0.8857016629199741,,,,,,
forward,F_medium_030,medium,Oracle simulator,0.06074186638090516,0.06074186638090516,127.23762300250809,127.23762300250809,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_031,medium,Random baseline,0.010746160016955955,0.16752179739474424,110.21926499043333,222.7851313714111,0.15677563737778827,112.56586638097777,7.638147402794876,0.11576556330544321,,,,,,
forward,F_medium_031,medium,Last-value baseline,0.010746160016955955,0.010746160016955955,110.21926499043333,122.18918332506611,0.0,11.96991833463278,0.4787967333853112,0.6762254591344453,,,,,,
forward,F_medium_031,medium,Curve-fit baseline,0.010746160016955955,0.010746160016955955,110.21926499043333,107.68284572051638,0.0,2.536419269916948,0.10145677079667792,0.9078885586010836,,,,,,
forward,F_medium_031,medium,Oracle simulator,0.010746160016955955,0.010746160016955955,110.21926499043333,110.21926499043333,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_032,medium,Random baseline,0.19602299737596016,0.32855052734642665,164.55149859037135,172.39075885346838,0.1325275299704665,7.839260263097032,2.964121009933211,0.2522627330230891,,,,,,
forward,F_medium_032,medium,Last-value baseline,0.19602299737596016,0.19602299737596016,164.55149859037135,172.27380875036548,0.0,7.722310159994123,0.3088924063997649,0.7640047379834655,,,,,,
forward,F_medium_032,medium,Curve-fit baseline,0.19602299737596016,0.19602299737596016,164.55149859037135,154.23490785656796,0.0,10.316590733803395,0.4126636293521358,0.707882597967509,,,,,,
forward,F_medium_032,medium,Oracle simulator,0.19602299737596016,0.19602299737596016,164.55149859037135,164.55149859037135,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_033,medium,Random baseline,0.15419582357064568,0.2914677296695436,146.72610183903063,287.7395048534579,0.13727190609889792,141.01340301442727,8.385974242555049,0.10654195016497084,,,,,,
forward,F_medium_033,medium,Last-value baseline,0.15419582357064568,0.15419582357064568,146.72610183903063,141.32478624433728,0.0,5.401315594693358,0.21605262378773432,0.8223328336607849,,,,,,
forward,F_medium_033,medium,Curve-fit baseline,0.15419582357064568,0.15419582357064568,146.72610183903063,145.19029554295702,0.0,1.5358062960736163,0.06143225184294465,0.9421232473987097,,,,,,
forward,F_medium_033,medium,Oracle simulator,0.15419582357064568,0.15419582357064568,146.72610183903063,146.72610183903063,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_034,medium,Random baseline,0.3828411934569482,0.2762732465918219,242.49317891516407,142.58263929109188,0.10656794686512633,99.91053962407219,6.127780522265414,0.1402961268064089,,,,,,
forward,F_medium_034,medium,Last-value baseline,0.3828411934569482,0.3828411934569482,242.49317891516407,222.32892816095068,0.0,20.164250754213384,0.8065700301685353,0.5535351430061694,,,,,,
forward,F_medium_034,medium,Curve-fit baseline,0.3828411934569482,0.3828411934569482,242.49317891516407,252.03889591691518,0.0,9.545717001751115,0.38182868007004456,0.7236787124358356,,,,,,
forward,F_medium_034,medium,Oracle simulator,0.3828411934569482,0.3828411934569482,242.49317891516407,242.49317891516407,0.0,0.0,0.0,1.0,,,,,,
forward,F_medium_035,medium,Random baseline,0.10097088653865241,0.2514325552976117,138.62628041062084,178.64821519412854,0.1504616687589593,40.0219347835077,4.610110766519494,0.17824959998435091,,,,,,
forward,F_medium_035,medium,Last-value baseline,0.10097088653865241,0.10097088653865241,138.62628041062084,122.47364975667655,0.0,16.152630653944286,0.6461052261577714,0.6074945781772001,,,,,,
forward,F_medium_035,medium,Curve-fit baseline,0.10097088653865241,0.10097088653865241,138.62628041062084,129.4355639380547,0.0,9.190716472566123,0.36762865890264496,0.7311926329493401,,,,,,
forward,F_medium_035,medium,Oracle simulator,0.10097088653865241,0.10097088653865241,138.62628041062084,138.62628041062084,0.0,0.0,0.0,1.0,,,,,,
forward,F_hard_036,hard,Random baseline,0.2601385052719215,0.09745207295778698,235.2606460944845,101.92019480067646,0.16268643231413454,133.34045129380806,8.587346698035013,0.10430414498361223,,,,,,
forward,F_hard_036,hard,Last-value baseline,0.2601385052719215,0.2601385052719215,235.2606460944845,240.29089549250813,0.0,5.030249398023614,0.20120997592094456,0.8324939186700637,,,,,,
forward,F_hard_036,hard,Curve-fit baseline,0.2601385052719215,0.2601385052719215,235.2606460944845,201.74903562844923,0.0,33.51161046603528,1.3404644186414112,0.4272656281527571,,,,,,
forward,F_hard_036,hard,Oracle simulator,0.2601385052719215,0.2601385052719215,235.2606460944845,235.2606460944845,0.0,0.0,0.0,1.0,,,,,,
forward,F_hard_037,hard,Random baseline,0.3807977896615752,0.31686879138805635,297.28266372406574,244.25639791570433,0.06392899827351883,53.026265808361416,3.3996305978048333,0.2272918095666812,,,,,,
forward,F_hard_037,hard,Last-value baseline,0.3807977896615752,0.3807977896615752,297.28266372406574,256.8726509516216,0.0,40.410012772444134,1.6164005108977653,0.38220448124621026,,,,,,
forward,F_hard_037,hard,Curve-fit baseline,0.3807977896615752,0.3807977896615752,297.28266372406574,265.2088504240696,0.0,32.07381329999612,1.2829525319998447,0.43802925640508583,,,,,,
forward,F_hard_037,hard,Oracle simulator,0.3807977896615752,0.3807977896615752,297.28266372406574,297.28266372406574,0.0,0.0,0.0,1.0,,,,,,
forward,F_hard_038,hard,Random baseline,0.3146,0.05605840128157489,349.3098778683097,312.30508430586053,0.2585415987184251,37.00479356244915,6.651023716866467,0.13070146388326154,,,,,,
forward,F_hard_038,hard,Last-value baseline,0.3146,0.3146,349.3098778683097,353.4738173911794,0.0,4.163939522869725,0.166557580914789,0.8572230092712799,,,,,,
forward,F_hard_038,hard,Curve-fit baseline,0.3146,0.3146,349.3098778683097,233.5228527939621,0.0,115.78702507434758,4.631481002973903,0.1775731818098853,,,,,,
forward,F_hard_038,hard,Oracle simulator,0.3146,0.3146,349.3098778683097,349.3098778683097,0.0,0.0,0.0,1.0,,,,,,
