task_id,difficulty,model,horizon,mean_strain_error,mean_resistance_error
R_easy_011,easy,Last-value baseline,20,4.152096451048859e-06,8.281637329878963
R_easy_011,easy,Last-value baseline,30,4.1520964510414576e-06,11.32853994198775
R_easy_011,easy,Curve-fit baseline,1,4.152096451048859e-06,0.16349147899188665
R_easy_011,easy,Curve-fit baseline,5,4.152096451048859e-06,0.8648920773452915
R_easy_011,easy,Curve-fit baseline,10,4.152096451048859e-06,1.4414126408706012
R_easy_011,easy,Curve-fit baseline,20,4.152096451048859e-06,2.5134938961433733
R_easy_011,easy,Curve-fit baseline,30,4.1520964510414576e-06,3.413721386255014
R_easy_011,easy,Oracle simulator,1,0.0,0.0
R_easy_011,easy,Oracle simulator,5,0.0,0.0
R_easy_011,easy,Oracle simulator,10,0.0,0.0
R_easy_011,easy,Oracle simulator,20,0.0,0.0
R_easy_011,easy,Oracle simulator,30,0.0,0.0
R_easy_012,easy,Random baseline,1,0.12657229505398607,66.14134507255214
R_easy_012,easy,Random baseline,5,0.10451892903085233,95.15895494471991
R_easy_012,easy,Random baseline,10,0.12121960640005747,100.84140156930934
R_easy_012,easy,Random baseline,20,0.11340584363834505,93.85950063365001
R_easy_012,easy,Random baseline,30,0.10418252338945776,86.60821246155021
R_easy_012,easy,Last-value baseline,1,2.302486874744547e-06,4.021521325465784
R_easy_012,easy,Last-value baseline,5,2.3024868747223425e-06,9.906483570429623
R_easy_012,easy,Last-value baseline,10,2.302486874719567e-06,7.027676465397017
R_easy_012,easy,Last-value baseline,20,2.3024868747181793e-06,13.707858202823568
R_easy_012,easy,Last-value baseline,30,2.302486874717717e-06,20.010585949628823
R_easy_012,easy,Curve-fit baseline,1,2.302486874744547e-06,0.8554256304439036
R_easy_012,easy,Curve-fit baseline,5,2.3024868747223425e-06,1.489463252307567
R_easy_012,easy,Curve-fit baseline,10,2.302486874719567e-06,2.551087052813621
R_easy_012,easy,Curve-fit baseline,20,2.3024868747181793e-06,4.359809301808179
R_easy_012,easy,Curve-fit baseline,30,2.302486874717717e-06,6.769490933691151
R_easy_012,easy,Oracle simulator,1,0.0,0.0
R_easy_012,easy,Oracle simulator,5,0.0,0.0
R_easy_012,easy,Oracle simulator,10,0.0,0.0
R_easy_012,easy,Oracle simulator,20,0.0,0.0
R_easy_012,easy,Oracle simulator,30,0.0,0.0
R_easy_013,easy,Random baseline,1,0.05262771069387006,5.784620044992266
R_easy_013,easy,Random baseline,5,0.11672406606365988,67.61063850993904
R_easy_013,easy,Random baseline,10,0.09363878158276888,76.74355415719367
R_easy_013,easy,Random baseline,20,0.08661067820823386,70.05358096661703
R_easy_013,easy,Random baseline,30,0.10800757414505564,63.47706367836325
R_easy_013,easy,Last-value baseline,1,4.4622752846806835e-06,9.260019503767936
R_easy_013,easy,Last-value baseline,5,1.7849101138722735e-06,11.789499082951158
R_easy_013,easy,Last-value baseline,10,8.924550569361367e-07,9.366905882858903
R_easy_013,easy,Last-value baseline,20,4.4622752846806837e-07,9.249897452174016
R_easy_013,easy,Last-value baseline,30,2.9748501897871224e-07,7.955915853400387
R_easy_013,easy,Curve-fit baseline,1,4.4622752846806835e-06,0.966224148705507
R_easy_013,easy,Curve-fit baseline,5,1.7849101138722735e-06,1.2041882265128039
R_easy_013,easy,Curve-fit baseline,10,8.924550569361367e-07,1.22093584206293
R_easy_013,easy,Curve-fit baseline,20,4.4622752846806837e-07,1.476509735129993
R_easy_013,easy,Curve-fit baseline,30,2.9748501897871224e-07,1.8042591633821308
R_easy_013,easy,Oracle simulator,1,0.0,0.0
R_easy_013,easy,Oracle simulator,5,0.0,0.0
R_easy_013,easy,Oracle simulator,10,0.0,0.0
R_easy_013,easy,Oracle simulator,20,0.0,0.0
R_easy_013,easy,Oracle simulator,30,0.0,0.0
R_easy_014,easy,Random baseline,1,0.35597776773592266,14.301845378136036
R_easy_014,easy,Random baseline,5,0.2511497458347455,102.33747651979866
R_easy_014,easy,Random baseline,10,0.20862324126792092,97.26064931067755
R_easy_014,easy,Random baseline,20,0.1910110888736834,77.27522539368562
R_easy_014,easy,Random baseline,30,0.16768759256013144,75.58556149551447
R_easy_014,easy,Last-value baseline,1,0.0,8.66592839884305
R_easy_014,easy,Last-value baseline,5,0.0,6.191764806844691
R_easy_014,easy,Last-value baseline,10,0.0,4.857977267741735
R_easy_014,easy,Last-value baseline,20,0.0,5.478174606550802
R_easy_014,easy,Last-value baseline,30,0.0,5.457809918040739
R_easy_014,easy,Curve-fit baseline,1,0.0,0.6434340777749981
R_easy_014,easy,Curve-fit baseline,5,0.0,0.8438444254970164
R_easy_014,easy,Curve-fit baseline,10,0.0,1.1350874055574551
R_easy_014,easy,Curve-fit baseline,20,0.0,1.6362910028144455
R_easy_014,easy,Curve-fit baseline,30,0.0,2.1553988428814574
R_easy_014,easy,Oracle simulator,1,0.0,0.0
R_easy_014,easy,Oracle simulator,5,0.0,0.0
R_easy_014,easy,Oracle simulator,10,0.0,0.0
R_easy_014,easy,Oracle simulator,20,0.0,0.0
R_easy_014,easy,Oracle simulator,30,0.0,0.0
R_easy_015,easy,Random baseline,1,0.21936673408533053,100.00936765203797
R_easy_015,easy,Random baseline,5,0.15827949761076782,76.78314092026407
R_easy_015,easy,Random baseline,10,0.13434947985845366,62.28085301562536
R_easy_015,easy,Random baseline,20,0.14548054169231756,75.40123734603586
R_easy_015,easy,Random baseline,30,0.1426086504063344,87.39360198391772
R_easy_015,easy,Last-value baseline,1,3.600979259443804e-06,0.5701753646781782
R_easy_015,easy,Last-value baseline,5,3.600979259443804e-06,3.219698617991554
R_easy_015,easy,Last-value baseline,10,3.600979259443804e-06,4.910946814424181
R_easy_015,easy,Last-value baseline,20,2.520685481610663e-06,7.920865584100525
R_easy_015,easy,Last-value baseline,30,1.6804569877404419e-06,8.288368027738873
R_easy_015,easy,Curve-fit baseline,1,3.600979259443804e-06,0.07427008014273895
R_easy_015,easy,Curve-fit baseline,5,3.600979259443804e-06,0.10939991598260121
R_easy_015,easy,Curve-fit baseline,10,3.600979259443804e-06,0.2929997574940984
R_easy_015,easy,Curve-fit baseline,20,2.520685481610663e-06,0.8082515853919986
R_easy_015,easy,Curve-fit baseline,30,1.6804569877404419e-06,1.1142729108837022
R_easy_015,easy,Oracle simulator,1,0.0,0.0
R_easy_015,easy,Oracle simulator,5,0.0,0.0
R_easy_015,easy,Oracle simulator,10,0.0,0.0
R_easy_015,easy,Oracle simulator,20,0.0,0.0
R_easy_015,easy,Oracle simulator,30,0.0,0.0
R_easy_016,easy,Random baseline,1,0.05548227489584129,24.63665186217824
R_easy_016,easy,Random baseline,5,0.10257220529354343,80.31218235628626
R_easy_016,easy,Random baseline,10,0.08640927617213591,83.61470290057682
R_easy_016,easy,Random baseline,20,0.09365210922774883,77.83171017953295
R_easy_016,easy,Random baseline,30,0.09514740032249776,72.50118306815325
R_easy_016,easy,Last-value baseline,1,1.0683648783982314e-06,4.3969796106899395
R_easy_016,easy,Last-value baseline,5,1.0683648783982314e-06,12.63685130426243
R_easy_016,easy,Last-value baseline,10,1.068364878420436e-06,19.16942554708907
R_easy_016,easy,Last-value baseline,20,1.0683648784370892e-06,22.415548957778334
R_easy_016,easy,Last-value baseline,30,1.0683648784426402e-06,30.988041445231655
R_easy_016,easy,Curve-fit baseline,1,1.0683648783982314e-06,0.5294692054177403
R_easy_016,easy,Curve-fit baseline,5,1.0683648783982314e-06,1.6196250554482048
R_easy_016,easy,Curve-fit baseline,10,1.068364878420436e-06,3.3695926745636484
R_easy_016,easy,Curve-fit baseline,20,1.0683648784370892e-06,5.40152018064379
R_easy_016,easy,Curve-fit baseline,30,1.0683648784426402e-06,9.695894797904787
R_easy_016,easy,Oracle simulator,1,0.0,0.0
R_easy_016,easy,Oracle simulator,5,0.0,0.0
R_easy_016,easy,Oracle simulator,10,0.0,0.0
R_easy_016,easy,Oracle simulator,20,0.0,0.0
R_easy_016,easy,Oracle simulator,30,0.0,0.0
R_easy_017,easy,Random baseline,1,0.023876557897839656,115.87215088105616
R_easy_017,easy,Random baseline,5,0.15789649968939598,119.1730231161644
R_easy_017,easy,Random baseline,10,0.14385225294150855,114.77510213224939
R_easy_017,easy,Random baseline,20,0.14331754260414858,95.28710177614634
R_easy_017,easy,Random baseline,30,0.14100431620780945,82.466540907622
R_easy_017,easy,Last-value baseline,1,2.8856201153837358e-06,4.7372033091903205
R_easy_017,easy,Last-value baseline,5,2.8856201153837358e-06,10.73990062746842
R_easy_017,easy,Last-value baseline,10,2.8856201153837358e-06,9.006591343177181
R_easy_017,easy,Last-value baseline,20,2.8856201153837358e-06,10.469693752602272
R_easy_017,easy,Last-value baseline,30,2.8856201153920625e-06,9.233080371273486
R_easy_017,easy,Curve-fit baseline,1,2.8856201153837358e-06,0.7480174398132959
R_easy_017,easy,Curve-fit baseline,5,2.8856201153837358e-06,1.4149776849336946
R_easy_017,easy,Curve-fit baseline,10,2.8856201153837358e-06,1.8390789969361208
R_easy_017,easy,Curve-fit baseline,20,2.8856201153837358e-06,2.8956019199162926
R_easy_017,easy,Curve-fit baseline,30,2.8856201153920625e-06,3.7286455888859504
R_easy_017,easy,Oracle simulator,1,0.0,0.0
R_easy_017,easy,Oracle simulator,5,0.0,0.0
R_easy_017,easy,Oracle simulator,10,0.0,0.0
R_easy_017,easy,Oracle simulator,20,0.0,0.0
R_easy_017,easy,Oracle simulator,30,0.0,0.0
R_medium_018,medium,Random baseline,1,0.0903115264409231,8.143688408748332
R_medium_018,medium,Random baseline,5,0.11975583190027608,72.83169733779089
R_medium_018,medium,Random baseline,10,0.10263076057156958,78.65108856829066
R_medium_018,medium,Random baseline,20,0.12089267555898855,80.15796976486061
R_medium_018,medium,Random baseline,30,0.11330455020812268,73.40394533883993
R_medium_018,medium,Last-value baseline,1,3.0751084043878496e-06,6.46683084318083
R_medium_018,medium,Last-value baseline,5,3.0751084043878496e-06,6.8999045376998795
R_medium_018,medium,Last-value baseline,10,3.0751084043878496e-06,6.11216093920561
R_medium_018,medium,Last-value baseline,20,3.0751084043975642e-06,7.50638429390803
R_medium_018,medium,Last-value baseline,30,3.0751084044035777e-06,16.40907724777223
R_medium_018,medium,Curve-fit baseline,1,3.0751084043878496e-06,2.6607522085949142
R_medium_018,medium,Curve-fit baseline,5,3.0751084043878496e-06,3.216036862963955
R_medium_018,medium,Curve-fit baseline,10,3.0751084043878496e-06,5.665433556059741
R_medium_018,medium,Curve-fit baseline,20,3.0751084043975642e-06,8.746275056711905
R_medium_018,medium,Curve-fit baseline,30,3.0751084044035777e-06,11.925159775199273
R_medium_018,medium,Oracle simulator,1,0.0,0.0
R_medium_018,medium,Oracle simulator,5,0.0,0.0
R_medium_018,medium,Oracle simulator,10,0.0,0.0
R_medium_018,medium,Oracle simulator,20,0.0,0.0
R_medium_018,medium,Oracle simulator,30,0.0,0.0
R_medium_019,medium,Random baseline,1,0.1844014051683457,73.41933773705327
R_medium_019,medium,Random baseline,5,0.12118792453787001,24.85887564210045
R_medium_019,medium,Random baseline,10,0.11678965422747582,42.16396371643659
R_medium_019,medium,Random baseline,20,0.09893200811681667,55.14631801889293
R_medium_019,medium,Random baseline,30,0.10194187721721819,60.2979712818548
R_medium_019,medium,Last-value baseline,1,1.4959759694899155e-07,2.936407212133588
R_medium_019,medium,Last-value baseline,5,1.4959759694899155e-07,7.486301193465328
R_medium_019,medium,Last-value baseline,10,1.4959759696009377e-07,13.624984635332671
